id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1785542331,中国计算机技术职业资格网,,,https://www.ruankao.org.cn/,,2026-05-16T03:03:04.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.ruankao.org.cn%2F,,false
1785542305,中国大学MOOC_优质在线课程学习平台,,"中国大学MOOC,MOOC,慕课,在线学习,在线教育,大规模开放式在线课程,网络公开课,视频公开课,大学公开课,大学mooc,icourse163,慕课网, MOOC学院",https://www.icourse163.org/,,2026-05-16T02:32:56.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.icourse163.org%2F,,false
1785542296,iCloud,,"Log in to iCloud to access your photos, mail, notes, documents and more. Sign in with your Apple Account or create a new account to start using Apple services.",https://www.icloud.com/,,2026-05-08T08:02:30.000Z,https://www.icloud.com/icloud_logo/icloud_logo.png,,false
1785542272,力扣 (LeetCode) 全球极客挚爱的技术成长平台,,海量技术面试题库，拥有算法、数据结构、系统设计等 1000+题目，帮助你高效提升编程技能，轻松拿下世界 IT 名企 Dream Offer。,https://leetcode.cn/,,2026-05-07T10:19:57.000Z,https://leetcode.com/static/images/LeetCode_Sharing.png,,false
1785542271,Problems - LeetCode,,Level up your coding skills and quickly land a job. This is the best place to expand your knowledge and get prepared for your next interview.,https://leetcode.com/problemset,,2026-05-07T09:51:33.000Z,https://leetcode.com/static/images/LeetCode_Sharing.png,,false
1785542295,Apple Developer Forums,,,https://developer.apple.com/forums/testflight-public-links,,2026-05-07T03:52:21.000Z,,,false
1785542281,闲鱼 - 闲不住？上闲鱼！,,闲鱼，中国领先的闲置二手交易平台，趣味生活社区，从最初的C2C交易，到用户在这里分享技能、兴趣与经验，从物品到服务、从交易到交流，如今闲鱼累计用户数超5亿，日均交易额已突破10亿，每天都有400万件闲置物品在平台上发布。同时，闲鱼以闲置交易为起点，还发展出一键转卖、极速回收、验货宝、闲鱼小法庭等服务；并在2024年闲鱼成立十周年之际推出了闲鱼简历功能，通过闲置时间、技能来赚钱，让你的人生另起一行。,https://www.goofish.com/,,2026-05-07T01:46:45.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.goofish.com%2F,,false
1785542304,图形计算器 - GeoGebra,,"来自 GeoGebra 的交互式, 免费在线图形计算器: 绘制函数, 图示数据, 拖动滑动条等等!",https://www.geogebra.org/graphing?lang=zh_CN,,2026-05-06T02:37:35.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.geogebra.org%2Fgraphing%3Flang%3Dzh_CN,,false
1785542303,Sci-Hub,,,https://www.sci-hub.ru/,,2026-04-30T12:44:38.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.sci-hub.ru%2F,,false
1785542280,小红书创作,,小红书创作服务平台为小红书创作者和机构提供视频上传、数据分析、粉丝管理、创作指导等多项运营服务，助力用户解锁更多创作者专属功能，体验高效创作！,https://creator.xiaohongshu.com/publish/publish?source=official,,2026-04-29T08:43:42.000Z,https://rdl.ink/render/https%3A%2F%2Fcreator.xiaohongshu.com%2Fpublish%2Fpublish%3Fsource%3Dofficial,,false
1785542279,淘宝,,淘宝网 - 亚洲较大的网上交易平台，提供各类服饰、美容、家居、数码、话费/点卡充值… 数亿优质商品，同时提供担保交易(先收货后付款)等安全交易保障服务，并由商家提供退货承诺、破损补寄等消费者保障服务，让你安心享受网上购物乐趣！,https://www.taobao.com/,,2026-04-28T03:36:23.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.taobao.com%2F,,false
1785542221,Gmini,,Search whatever's on your mind and get AI-powered responses,https://www.google.com/search?aep=1&bih=926&biw=1816&dpr=1.38&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpaEWjvZ2Py1XXV8d8KvlI3o6iwGk6Iv1tRbZIBNIVs-7DjmheGwJ9kkYLzOq5Q2x5cDfwZipYPk5P64E7C4q-P-qyfbu5oVIkIerOCaZ1aaxU0WAJLP-cqzQPHA-r0Y2qkaBEZ-xKk_J9Qb-ItXDix2bjC1BkjEm6OxTIlcxwJzl4ZnyuLTKaJwEsykkR3o5LOMY9hA&mtid=12_PabfDF7i-vr0Pzrf62A8&ntc=1&sa=X&sca_esv=0ae547a2fef99e8f&sxsrf=ANbL-n6Y9D3w48UCb7_xTf9Esk-40jqOGw%3A1772441950081&udm=50&ved=2ahUKEwiz6Jvil9GTAxVFc_UHHdvVHpkQoo4PegYIAQgAEAU,,2026-04-03T07:44:36.000Z,https://www.gstatic.com/share/aim_shareplate.png,,false
